matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
bayer08,27576,3008,3008,0,r,1,0,9.167553,1,73,26150,1426,94.829,27548,28,99.898,27576,0,100,28.457344,31.670752,34.932735,32.787106,31.662687,31.676704,32.452736,0.898537,0.814633,0.867943,0.898766,0.898368,0.876886,0,0.0000000725316,1.03214E-15,1.27286E-12,0.0000000725316,0.0000000725316,0.0000000725316,16.636255,1.710562,0.00000302999
scagr7-2c,9005,2447,3479,0,r,1,0,3.680016,1,10,2183,6822,24.242,0,9005,0,1,9004,0.011,6.817824,8.260992,11.137152,6.932224,6.850816,6.83808,6.90352,0.825303,0.612169,0.983497,0.995184,0.997038,0.987587,0,0.0000000434797,0.00000000575377,0,4.21842E-12,4.21842E-12,4.21842E-12,5.837792,1.167877,0.00000806501
cep1,8233,1521,4769,0,r,1,0,5.412886,2,6,2812,5421,34.155,220,8013,2.672,5,8228,0.061,7.375584,7.925056,9.57504,8.507456,7.37008,7.370592,7.475552,0.930667,0.770293,0.866955,1.000747,1.000677,0.986627,0,0.0000000329694,0.0000000229065,3.74639E-10,1.62891E-10,1.62891E-10,1.62891E-10,6.178816,1.193689,0.00000726018
adder_dcop_39,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7848,3398,69.785,3284,7962,29.201,19.386593,22.923552,24.492928,23.166176,22.40848,19.656897,23.605312,0.845706,0.791518,0.836849,0.865145,0.986249,0.821281,0,0.0000000220421,0.00000000175383,8.95642E-12,0.0000000214629,0.0000000214629,0.0000000214629,14.65584,1.32279,0.00000411685
plddb_A_10,10832,3069,5049,0,r,1,0,3.529488,1,9,2475,8357,22.849,2475,8357,22.849,1107,9725,10.22,7.89376,9.824192,10.97328,10.9384,7.868544,7.818464,9.531968,0.803502,0.719362,0.721656,1.003205,1.009631,0.828135,0,0.0000000400459,9.84599E-11,9.84599E-11,3.23379E-10,3.23379E-10,3.23379E-10,6.772832,1.165504,0.00000670578
LeGresley_2508,16727,2508,2508,0,r,1,0,6.669458,1,28,1748,14979,10.45,12779,3948,76.397,6265,10462,37.454,12.50048,14.815872,14.870336,15.702432,13.070688,13.051968,15.494848,0.843722,0.840632,0.796086,0.956375,0.957747,0.806751,0,0.0000000453949,1.3182E-12,9.30861E-11,1.07089E-10,1.07089E-10,1.07089E-10,9.179072,1.361846,0.00000341514
nasa1824,39208,1824,1824,1,r,1,0,21.495614,6,42,6116,33092,15.599,26651,12557,67.973,16464,22744,41.991,36.98333,40.28368,44.26989,43.711937,38.565502,38.413406,39.234688,0.918072,0.835406,0.846069,0.958974,0.962771,0.942618,0,0.0000000368791,1.73018E-14,2.22331E-10,1.52915E-10,1.52915E-10,1.52915E-10,20.2568,1.825724,0.0000100301
extr1b_A_16,9052,2836,2836,0,r,1,0,3.191819,1,10,3508,5544,38.754,8563,489,94.598,8396,656,92.753,7.215008,8.40944,10.616448,8.578336,8.293312,7.996032,9.020544,0.857965,0.679607,0.841073,0.869979,0.902323,0.799842,0,0.0000000458956,2.27263E-12,5.93886E-11,0.0000000033091,0.0000000033091,0.0000000033091,6.22416,1.159194,0.00000700898
bp_1200,4726,822,822,0,r,1,0,5.749392,1,311,1850,2876,39.145,1447,3279,30.618,596,4130,12.611,6.200864,7.6736,8.058016,7.939584,6.87568,6.44624,6.944576,0.808078,0.769527,0.781006,0.901855,0.961935,0.892908,0,0.000000038078,4.74625E-10,2.05723E-10,3.39827E-10,3.39827E-10,3.39827E-10,5.349024,1.159251,0.00000732908
extr1b_A_26,11405,2836,2836,0,r,1,0,4.021509,1,10,10895,510,95.528,10449,956,91.618,10528,877,92.31,12.719584,14.532256,15.354816,15.170368,14.49184,14.458528,15.116512,0.875266,0.828378,0.838449,0.877707,0.879729,0.841436,0,0.0000000453447,6.88413E-11,5.21029E-12,0.00000000299679,0.00000000299679,0.00000000299679,9.352416,1.360032,0.00000220706
extr1b_A_35,9053,2836,2836,0,r,1,0,3.192172,1,10,3513,5540,38.805,8564,489,94.598,8397,656,92.754,7.162048,8.420096,10.690976,8.536064,8.267232,7.995584,9.037984,0.85059,0.669915,0.839034,0.866318,0.89575,0.792439,0,0.0000000397143,1.87764E-12,6.45953E-11,0.00000000503616,0.00000000503616,0.00000000503616,6.231264,1.149373,0.00000579717
adder_dcop_48,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7868,3378,69.963,3314,7932,29.468,19.402657,22.953632,23.447744,23.196159,22.403584,19.67104,23.603392,0.845298,0.827485,0.83646,0.866051,0.986356,0.822028,0,0.0000000268815,0.00000000555886,1.30714E-11,0.000000026455,0.000000026455,0.000000026455,15.507392,1.251188,0.00000343679
scrs8-2b_A_2,1895,476,907,0,r,1,0,3.981092,1,15,523,1372,27.599,198,1697,10.449,12,1883,0.633,3.253632,3.82064,3.323072,3.247648,3.299488,3.271872,3.278272,0.851593,0.979104,1.001843,0.986102,0.994425,0.992484,0,0.0000000339227,0.00000000161858,2.84087E-10,2.45703E-10,2.45703E-10,2.45703E-10,3.709696,0.877062,0.00000707492
extr1b_A_01,10965,2836,2836,0,r,1,0,3.866361,1,9,3746,7219,34.163,10280,685,93.753,9776,1189,89.156,7.428768,8.9216,9.508064,9.504224,8.861632,8.8384,9.94848,0.832672,0.781312,0.781628,0.838307,0.840511,0.746724,0,0.000000040664,2.21401E-13,1.41358E-11,4.54125E-10,4.54125E-10,4.54125E-10,6.28272,1.182413,0.00000420754
g7jac010,19635,2880,2880,0,r,1,0,6.817708,2,36,13798,5837,70.272,17710,1925,90.196,16510,3125,84.085,13.49088,15.686624,18.057312,17.124767,15.412768,15.378784,16.872032,0.860024,0.747115,0.787799,0.875305,0.87724,0.7996,0,0.0000000471409,2.55584E-14,1.69588E-11,0.00000000717609,0.00000000717609,0.00000000717609,9.701024,1.390666,0.00000632621
lp_osa_14,317097,2337,54797,0,r,1,0,135.685494,18,38336,201,316896,0.063,0,317097,0,0,317097,0,200.528992,217.424728,215.639801,215.077606,226.591965,240.111938,226.482147,0.922292,0.929926,0.932356,0.884978,0.835148,0.885407,0,0.0000000323911,2.46131E-10,0,0,0,0,133.161438,1.505909,0.0000385104
extr1b_A_29,11404,2836,2836,0,r,1,0,4.021157,1,10,10894,510,95.528,10448,956,91.617,10527,877,92.31,12.754304,14.499712,15.373248,15.172576,14.507168,14.47456,15.107936,0.879625,0.829643,0.840616,0.879173,0.881153,0.844212,0,0.0000000273064,7.04153E-11,5.3321E-12,0.00000000226922,0.00000000226922,0.00000000226922,9.37744,1.360105,0.0000116623
adder_dcop_14,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7465,3781,66.379,2965,8281,26.365,19.403233,22.969343,24.271616,23.121441,22.439615,19.616512,23.599104,0.844745,0.799421,0.839188,0.864687,0.989128,0.822202,0,0.0000000309013,0.0000000097235,3.50655E-11,0.0000000243493,0.0000000243493,0.0000000243493,15.504736,1.251439,0.00000379891
plddb_A_12,10837,3069,5049,0,r,1,0,3.531118,1,9,2475,8362,22.838,2475,8362,22.838,1107,9730,10.215,7.878816,9.775744,11.788192,10.940736,7.877632,7.87056,9.529248,0.805956,0.668365,0.720136,1.00015,1.001049,0.826804,0,0.000000040142,1.09125E-10,1.09125E-10,3.35533E-10,3.35533E-10,3.35533E-10,6.799776,1.158688,0.00000633245
dataset20mfeatpixel_10NN,27932,2000,2000,1,r,1,0,13.966,10,54,27920,12,99.957,0,27932,0,0,27932,0,20.449505,23.299488,24.869505,21.137695,20.426144,20.344193,20.828608,0.87768,0.822272,0.967443,1.001144,1.005177,0.981799,0,0.0000000435086,0.0000000426411,0,0,0,0,12.515584,1.633923,0.00000847352
photogrammetry,11816,1388,390,0,r,1,0,8.512968,4,9,11816,0,100,2116,9700,17.908,0,11816,0,13.557024,14.557824,15.664704,16.155712,13.43008,13.432864,13.758176,0.931253,0.86545,0.839147,1.009452,1.009243,0.985379,0,0.0000000457008,0.0000000457008,6.82582E-10,0,0,0,8.838976,1.533778,0.00000813632
model3,23974,1609,4578,0,r,1,0,14.899938,1,214,9163,14811,38.221,17841,6133,74.418,15530,8444,64.779,17.462175,20.271263,21.00544,20.581728,19.677313,19.606688,20.052383,0.861425,0.831317,0.848431,0.887427,0.890623,0.870828,0,0.0000000367952,4.71282E-11,1.60335E-10,1.30692E-10,1.30692E-10,1.30692E-10,10.700768,1.631862,0.0000110784
slptsk,72465,2861,3347,0,r,1,0,25.328556,3,61,6122,66343,8.448,3120,69345,4.306,0,72465,0,57.501953,63.080418,68.807678,67.300606,57.85117,57.611458,59.038975,0.911566,0.835691,0.854405,0.993964,0.998099,0.973966,0,0.0000000433441,0.00000000145556,4.28489E-10,0,0,0,30.980543,1.856067,0.00000812427
adder_dcop_42,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7853,3393,69.829,3304,7942,29.379,19.404192,22.987841,23.455904,23.19104,22.401377,19.66464,23.596416,0.844107,0.827263,0.836711,0.866205,0.986755,0.822336,0,0.0000000214962,0.00000000374549,4.43872E-12,0.0000000211129,0.0000000211129,0.0000000211129,15.559168,1.247123,0.0000113288
ex28,77781,2603,2603,0,r,1,0,29.881291,9,62,68402,9379,87.942,33624,44157,43.229,26,77755,0.033,56.904415,63.502655,67.861763,65.18557,57.453121,57.310658,58.305248,0.896095,0.838534,0.87296,0.990449,0.992912,0.975974,0,0.0000000479215,0.00000000574133,4.50098E-10,8.43951E-12,8.4395E-12,8.4395E-12,30.407455,1.871397,0.00000821452
cavity14,76367,2597,2597,0,r,1,0,29.405853,8,62,66373,9994,86.913,30530,45837,39.978,11095,65272,14.529,55.915169,63.212383,67.364418,64.096092,56.889439,56.899487,59.999008,0.88456,0.83004,0.872365,0.982874,0.982701,0.931935,0,0.0000000430306,0.00000000725835,3.88102E-10,2.27113E-10,2.27113E-10,2.27113E-10,30.386976,1.840103,0.0000086184
cdde1,4681,961,961,0,r,1,0,4.870968,3,5,1860,2821,39.735,0,4681,0,0,4681,0,5.466432,5.852768,6.49056,5.51936,5.464032,5.365536,5.466592,0.933991,0.842213,0.99041,1.000439,1.018804,0.999971,0,0.0000000377699,0.000000011368,0,0,0,0,4.7656,1.147061,0.00000706016
extr1b_A_31,11405,2836,2836,0,r,1,0,4.021509,1,10,10746,659,94.222,10382,1023,91.03,10244,1161,89.82,12.757888,14.535904,16.355871,15.22304,14.67696,14.640384,15.305216,0.877681,0.780019,0.838064,0.869246,0.871418,0.833565,0,0.0000000199339,7.75267E-11,5.09252E-12,0.00000000166193,0.00000000166193,0.00000000166193,9.38512,1.359374,0.00000308196
fxm2-6,12812,1520,2845,0,r,1,0,8.428947,1,57,5176,7636,40.4,9945,2867,77.623,8770,4042,68.451,15.466816,17.3216,18.133696,18.327328,17.014175,17.016001,18.053024,0.892921,0.852932,0.843921,0.909055,0.908957,0.856744,0,0.0000000470321,2.9294E-10,6.87704E-10,0.00000000791321,0.00000000791321,0.00000000791321,9.95232,1.554091,0.0000106839
extr1b_A_27,9053,2836,2836,0,r,1,0,3.192172,1,10,3511,5542,38.783,8581,472,94.786,8416,637,92.964,7.251584,8.430592,9.799904,8.574656,8.238656,7.971744,9.037568,0.860151,0.739965,0.8457,0.88019,0.909661,0.802382,0,0.0000000361585,2.08315E-12,6.06199E-11,0.00000000164211,0.00000000164211,0.00000000164211,6.266112,1.15727,0.0000065063
scrs8-2c_A_1,527,140,259,0,r,1,0,3.764286,1,15,139,388,26.376,54,473,10.247,12,515,2.277,2.656448,2.792352,2.848128,2.737568,2.807168,2.745472,2.764448,0.95133,0.9327,0.970368,0.946309,0.967574,0.960933,0,0.0000000651831,0.00000000108354,2.7341E-10,4.31608E-10,4.31608E-10,4.31608E-10,3.336672,0.796137,0.00000718484
adder_dcop_51,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7863,3383,69.918,3311,7935,29.442,19.398336,22.977119,23.934944,23.210785,22.441984,19.678017,23.600321,0.844246,0.810461,0.835747,0.864377,0.985787,0.821952,0,0.0000000180688,0.00000000174033,5.45827E-12,0.0000000157185,0.0000000157185,0.0000000157185,15.52896,1.249172,0.00000491781
ex23,43703,1409,1409,0,r,1,0,31.017033,8,67,16852,26851,38.56,20937,22766,47.907,7484,36219,17.125,32.24416,35.951904,36.509888,35.719746,32.345409,32.259457,33.53936,0.896869,0.883162,0.902698,0.99687,0.999526,0.961383,0,0.0000000468097,3.80764E-13,2.00933E-10,2.61413E-13,2.61468E-13,2.6112E-13,17.7904,1.812447,0.00000846889
small_A_04,3240,711,1435,0,r,1,0,4.556962,2,21,1333,1907,41.142,2689,551,82.994,2005,1235,61.883,4.78032,5.218656,5.48656,5.65136,5.073248,4.966048,5.559936,0.916006,0.871278,0.845871,0.94226,0.962601,0.85978,0,0.0000000329543,3.63726E-11,1.52266E-10,0.0000000310139,0.0000000310139,0.0000000310139,4.453952,1.073276,0.00000644848
reorientation_4,33630,2717,2717,1,r,1,0,12.377622,1,2552,25778,7852,76.652,33337,293,99.129,33630,0,100,30.752577,37.330593,39.004513,38.550976,36.904545,36.703999,37.432865,0.82379,0.788436,0.797712,0.833301,0.837854,0.821539,0,0.00000000742512,4.50734E-15,6.60835E-13,0.00000000742512,0.00000000742512,0.00000000742512,18.925823,1.6249,0.00000322664
bayer06,27576,3008,3008,0,r,1,0,9.167553,1,73,26930,646,97.657,27548,28,99.898,27576,0,100,28.461952,31.631968,33.712097,32.795681,31.700895,31.712481,32.478241,0.899784,0.844265,0.867857,0.897828,0.8975,0.876339,0,0.0000000246956,5.04298E-16,8.07435E-13,0.0000000246956,0.0000000246956,0.0000000246956,16.722015,1.702065,0.00000569936
adder_dcop_45,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7856,3390,69.856,3305,7941,29.388,19.382977,22.995935,23.457216,22.984768,22.495617,19.659136,23.604193,0.842887,0.826312,0.843297,0.861633,0.985953,0.821167,0,0.0000000244866,0.00000000223942,3.80293E-12,0.0000000216802,0.0000000216802,0.0000000216802,15.50368,1.250218,0.00000341586
extr1b_A_32,9053,2836,2836,0,r,1,0,3.192172,1,10,3511,5542,38.783,8564,489,94.598,8398,655,92.765,7.249056,8.430272,10.391552,8.589632,8.289408,7.984576,9.07232,0.859884,0.697591,0.843931,0.874496,0.907882,0.79903,0,0.0000000399174,2.06408E-12,5.99019E-11,0.00000000335558,0.00000000335558,0.00000000335558,6.350432,1.141506,0.00000747019
plsk1919,4831,1919,1919,0,r,1,675,2.517457,0,6,4831,0,100,952,3879,19.706,0,4831,0,4.902944,5.35536,6.249024,5.205568,4.344928,4.327936,4.923552,0.915521,0.784594,0.941865,1.128429,1.13286,0.995814,0,0.0000000444046,0.0000000444046,9.94691E-10,0,0,0,4.739872,1.034404,0.00000595522
rail_1357_E,8997,1357,1357,1,r,1,0,6.630066,4,11,8997,0,100,518,8479,5.757,429,8568,4.768,7.865408,9.337376,10.321568,8.490304,8.031936,7.96928,8.492736,0.842357,0.762036,0.926399,0.979267,0.986966,0.926134,0,0.0000000438401,0.0000000438401,3.85819E-10,6.32172E-10,6.32172E-10,6.32172E-10,6.262368,1.25598,0.00000824037
adder_dcop_19,11245,1813,1813,0,r,1,0,6.202427,1,1310,11227,18,99.84,7824,3421,69.578,3228,8017,28.706,19.444992,23.029568,23.467039,23.201216,22.436352,19.694847,23.682304,0.844349,0.828609,0.838102,0.866674,0.987314,0.821077,0,0.0000000213317,0.00000000154758,1.9247E-11,0.0000000194823,0.0000000194823,0.0000000194823,15.54544,1.250849,0.00000379988
piston_M,3856,2025,2025,1,r,1,1539,1.904198,0,9,3856,0,100,366,3490,9.492,136,3720,3.527,4.818176,6.337184,6.359968,5.389056,3.59344,3.510752,5.252736,0.760302,0.757579,0.894067,1.340825,1.372406,0.91727,0,0.0000000452494,0.0000000452494,4.9991E-10,2.2927E-10,2.2927E-10,2.2927E-10,4.526592,1.064416,0.0000081963
dynamicSoaringProblem_3,32022,2871,2871,1,r,1,0,11.153605,2,1076,18787,13235,58.669,30813,1209,96.224,26399,5623,82.44,26.409632,29.243809,32.498878,31.254816,28.428576,28.48336,30.175936,0.903085,0.812632,0.844978,0.928982,0.927195,0.875188,0,0.0000000438423,6.92199E-13,6.68885E-12,8.92583E-12,8.92583E-12,8.92583E-12,15.784896,1.673095,0.00000589139
bp_0,3276,822,822,0,r,1,0,3.985401,1,266,850,2426,25.946,594,2682,18.132,539,2737,16.453,7.313248,8.99776,8.576064,8.405856,8.768544,7.602944,8.528064,0.812785,0.852751,0.870018,0.834032,0.961897,0.857551,0,0.0000000312031,6.63982E-10,3.68655E-10,8.04092E-10,8.04092E-10,8.04092E-10,6.787104,1.077521,0.00000612364
adder_trans_02,14579,1814,1814,0,r,1,0,8.036935,1,1335,14559,20,99.863,2722,11857,18.671,273,14306,1.873,22.78096,25.751488,27.252705,26.399584,24.196159,22.815489,25.059711,0.884646,0.835916,0.862929,0.941511,0.998487,0.909067,0,0.0000000282356,0.00000000986795,1.06976E-10,0.0000000145006,0.0000000145006,0.0000000145006,15.365664,1.482589,0.00000662912
M40PI_n1,5007,2028,2028,0,r,1,1,2.468935,0,8,963,4044,19.233,936,4071,18.694,30,4977,0.599,5.184576,5.371104,6.952832,6.333216,5.274336,5.191904,5.394336,0.965272,0.745678,0.818632,0.982982,0.998589,0.961115,0,0.0000000264332,0.00000000294594,6.15806E-11,0.00000000263732,0.00000000263732,0.00000000263732,4.968064,1.043581,0.00000572298
extr1b_A_08,9053,2836,2836,0,r,1,0,3.192172,1,10,3507,5546,38.739,8564,489,94.598,8397,656,92.754,7.131584,8.421792,10.706496,8.570048,8.27616,8.022912,9.012672,0.846801,0.666099,0.832152,0.861702,0.888902,0.791284,0,0.0000000483556,2.13141E-12,6.06873E-11,0.00000000942934,0.00000000942934,0.00000000942934,6.314272,1.129439,0.00000730186
dataset16mfeatkarhunen_10NN,27668,2000,2000,1,r,1,0,13.834,10,39,27656,12,99.957,0,27668,0,0,27668,0,20.303871,23.059263,23.837248,21.135391,20.309313,20.186049,20.680479,0.880508,0.851771,0.960657,0.999732,1.005837,0.981789,0,0.0000000428007,0.0000000416335,0,0,0,0,12.583776,1.613496,0.0000082745
dw256A,2480,512,512,0,r,1,0,4.84375,3,7,2408,72,97.097,520,1960,20.968,128,2352,5.161,3.793856,3.874144,5.042016,4.333408,3.838432,3.82144,4.25344,0.979276,0.752448,0.87549,0.988387,0.992782,0.89195,0,0.0000000475651,0.0000000359586,2.73718E-10,0.00000000111136,0.00000000111136,0.00000000111136,3.84816,0.985888,0.00000646049
gams60am,2607,714,1071,0,r,1,0,3.651261,1,120,480,2127,18.412,480,2127,18.412,483,2124,18.527,5.100288,5.747808,6.938176,5.878144,5.797824,5.56928,5.949248,0.887345,0.735105,0.86767,0.87969,0.915789,0.8573,0,0.0000000244664,0.00000000125434,0.00000000125434,0.00000000125766,0.00000000125766,0.00000000125766,4.065824,1.254429,0.00000545193
bcsstm23,3134,3134,3134,1,r,1,0,1,1,1,3,3131,0.096,1398,1736,44.608,3134,0,100,3.795424,4.010944,4.567616,4.808096,4.264352,4.106656,4.265376,0.946267,0.830942,0.789382,0.890035,0.924213,0.889822,0,0.0000000454018,2.28904E-17,2.36637E-10,0.0000000454018,0.0000000454018,0.0000000454018,4.193408,0.905093,0.00000366894
adder_dcop_41,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7854,3392,69.838,3301,7945,29.353,19.387648,22.981184,23.487104,23.21376,22.491552,19.672735,23.6056,0.843631,0.825459,0.835179,0.861997,0.985508,0.821316,0,0.0000000368685,0.00000000237877,7.08135E-12,0.0000000363889,0.0000000363889,0.0000000363889,15.528576,1.248514,0.00000303841
adder_dcop_28,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7825,3421,69.58,3291,7955,29.264,19.416256,22.96192,23.496063,23.208832,22.49136,19.70624,23.614464,0.845585,0.826362,0.836589,0.863276,0.985285,0.822219,0,0.0000000272296,0.00000000285429,1.93356E-11,0.0000000256568,0.0000000256568,0.0000000256568,15.537472,1.249641,0.00000408197
spaceStation_11,18954,1364,1364,1,r,1,0,13.895894,1,178,12430,6524,65.58,9976,8978,52.633,1190,17764,6.278,15.444544,17.589279,18.743521,17.521984,15.00752,14.978496,16.364767,0.878066,0.823994,0.881438,1.02912,1.031114,0.943768,0,0.0000000439834,9.0708E-10,2.12085E-10,5.49873E-10,5.49873E-10,5.49873E-10,9.0752,1.701841,0.00000728029
bcsstk14,63454,1806,1806,1,r,1,0,35.135105,1,48,6906,56548,10.883,51339,12115,80.907,15790,47664,24.884,40.938526,46.911137,47.058208,48.014751,42.667358,42.425663,43.492161,0.872682,0.869955,0.852624,0.959481,0.964947,0.941285,0,0.0000000422848,2.11077E-14,1.18182E-10,8.33962E-11,8.33962E-11,8.33962E-11,23.153889,1.768106,0.00000907605
bp_800,4534,822,822,0,r,1,0,5.515815,1,304,1673,2861,36.899,1258,3276,27.746,573,3961,12.638,6.25568,7.732032,7.802752,7.376928,7.015168,6.539584,6.929312,0.80906,0.801727,0.848006,0.891736,0.956587,0.902785,0,0.0000000416491,5.64855E-10,2.1657E-10,3.83009E-10,3.83009E-10,3.83009E-10,5.34624,1.170108,0.00000675187
adder_dcop_50,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7865,3381,69.936,3306,7940,29.397,19.385887,22.989599,23.455616,23.205984,22.427584,19.676992,23.614847,0.843246,0.826492,0.835383,0.864377,0.985206,0.820919,0,0.0000000277368,0.0000000078694,5.73518E-12,0.0000000266345,0.0000000266345,0.0000000266345,15.544928,1.247088,0.00000640968
model6,27628,2096,5289,0,r,1,2,13.181298,0,274,12610,15018,45.642,7982,19646,28.891,1996,25632,7.225,21.414688,24.733025,26.161377,24.938721,21.825825,21.81568,22.868864,0.865834,0.818561,0.858692,0.981163,0.981619,0.936412,0,0.000000056191,9.33832E-10,2.23333E-10,2.129E-10,2.129E-10,2.129E-10,12.831072,1.668971,0.0000065987
extr1b_A_37,11405,2836,2836,0,r,1,0,4.021509,1,10,10699,706,93.81,10387,1018,91.074,10244,1161,89.82,12.770336,14.498944,16.502848,15.233952,14.686496,14.64416,15.327904,0.880777,0.773826,0.838281,0.869529,0.872043,0.833143,0,0.0000000631102,1.19104E-10,9.95856E-12,0.0000000029284,0.0000000029284,0.0000000029284,8.543936,1.494667,0.0000110003
bcsstk23,45178,3134,3134,1,r,1,0,14.415444,2,31,1824,43354,4.037,41945,3233,92.844,35788,9390,79.216,30.722048,35.118816,34.649506,38.129761,34.081665,34.052673,38.145058,0.874803,0.886652,0.805724,0.901424,0.902192,0.8054,0,0.000000038426,1.74879E-15,8.31364E-11,1.33499E-10,1.33499E-10,1.33499E-10,17.609407,1.744638,0.00000628617
small_A_05,3283,717,1440,0,r,1,0,4.578801,2,21,1351,1932,41.151,2729,554,83.125,2081,1202,63.387,4.799488,5.29136,6.408544,5.605632,5.062272,4.961184,5.4448,0.907042,0.74892,0.85619,0.94809,0.967408,0.881481,0,0.0000000361868,3.95005E-11,1.70367E-10,0.0000000338003,0.0000000338003,0.0000000338003,4.401376,1.090452,0.00000698483
bcsstm26,1922,1922,1922,1,r,1,0,1,1,1,1910,12,99.376,985,937,51.249,1922,0,100,3.15952,3.28832,3.817696,3.796192,3.298656,3.299264,3.292928,0.960831,0.827599,0.832287,0.95782,0.957644,0.959486,0,0.0000000444587,0.0000000402928,2.96339E-10,0.0000000444587,0.0000000444587,0.0000000444587,3.693824,0.855352,0.00000345919
small_A_13,3309,706,1429,0,r,1,0,4.686969,1,19,1448,1861,43.759,2821,488,85.252,2245,1064,67.845,4.78512,5.156384,6.337056,5.662432,5.0352,4.888768,5.485344,0.927999,0.755101,0.845064,0.950334,0.978799,0.872346,0,0.000000044988,4.13414E-11,1.45788E-10,0.000000043695,0.000000043695,0.000000043695,4.838912,0.988883,0.00000686379
small_A_16,3243,683,1406,0,r,1,0,4.74817,1,20,1465,1778,45.174,2773,470,85.507,2226,1017,68.64,4.536736,5.121792,5.868608,5.462784,4.954976,4.884064,5.354592,0.885771,0.773051,0.830481,0.915592,0.928885,0.847261,0,0.0000000352012,5.19258E-11,1.68312E-10,0.0000000344061,0.0000000344061,0.0000000344061,4.40496,1.029915,0.00000714428
extr1b_A_07,11405,2836,2836,0,r,1,0,4.021509,1,10,10756,649,94.31,10381,1024,91.021,10244,1161,89.82,12.77536,14.520992,16.323936,15.231488,14.698464,14.643008,15.336224,0.879786,0.782615,0.838747,0.869163,0.872455,0.833019,0,0.0000000414478,3.53313E-10,2.23745E-11,0.00000000978089,0.00000000978089,0.00000000978089,9.39648,1.35959,0.00000834973
adder_dcop_54,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7866,3380,69.945,3310,7936,29.433,19.388063,22.97744,23.482143,23.198591,22.397345,19.662464,23.595264,0.843787,0.825651,0.835743,0.865641,0.986044,0.821693,0,0.000000035838,0.00000000321683,7.95089E-12,0.0000000350076,0.0000000350076,0.0000000350076,15.532384,1.248235,0.00000717955
adder_dcop_40,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7855,3391,69.847,3294,7952,29.29,19.401472,22.960032,23.896288,22.985792,22.37616,19.692736,23.620224,0.845011,0.811903,0.844064,0.86706,0.98521,0.821392,0,0.0000000199902,0.00000000207665,6.97319E-12,0.0000000197908,0.0000000197908,0.0000000197908,15.52528,1.24967,0.00000912574
adder_dcop_46,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7858,3388,69.874,3305,7941,29.388,19.404928,22.980352,23.45808,23.176512,22.479712,19.655392,23.600033,0.844414,0.827217,0.837267,0.86322,0.987257,0.822242,0,0.0000000198951,0.00000000175052,5.36932E-12,0.0000000197902,0.0000000197902,0.0000000197902,15.526304,1.24981,0.00000380565
adder_dcop_60,11246,1813,1813,0,r,1,0,6.202978,1,1310,11228,18,99.84,7876,3370,70.034,3340,7906,29.699,19.391617,22.990591,23.504992,23.194817,22.468,19.692225,23.587488,0.843459,0.825,0.836032,0.863077,0.984735,0.822115,0,0.000000028248,0.00000000216655,3.50603E-12,0.0000000277363,0.0000000277363,0.0000000277363,15.523648,1.249166,0.000014853
reorientation_3,32166,2513,2513,1,r,1,0,12.799841,1,2360,24157,8009,75.101,32160,6,99.981,32166,0,100,28.722591,35.016129,36.320766,35.708927,34.594433,34.335522,35.032578,0.820267,0.790804,0.804353,0.830266,0.836527,0.819882,0,0.0000000725482,3.6665E-15,7.29829E-13,0.0000000725482,0.0000000725482,0.0000000725482,18.214848,1.576878,0.00000152516
piston,100015,2025,2025,0,r,1,0,49.390123,4,63,1000,99015,1,7600,92415,7.599,3676,96339,3.675,54.913696,61.085888,58.231262,58.315842,56.272961,55.58979,56.241535,0.898959,0.943028,0.94166,0.975845,0.987838,0.97639,0,0.0000000378908,4.05827E-11,3.47659E-10,2.91789E-10,2.91789E-10,2.91789E-10,27.735617,1.979898,0.0000083483
