matrix,target,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr,adaptive-rt
goodwin,3,324784,7320,7320,0,r,1,0,44.369399,1,112,227409,97375,70.019,244668,80116,75.333,51003,273781,15.704,179.582779,203.809662,204.493958,207.015747,180.954758,178.718887,186.679108,0.88113,0.878181,0.867484,0.992418,1.004834,0.961986,0,3.57863e-08,5.95909e-11,8.45155e-11,1.98094e-11,1.98094e-11,1.98094e-11,99.363968,1.807323,9.22115e-06,421.871
muu,5,170134,7102,7102,1,r,1,0,23.955787,12,49,170134,0,100.0,47952,122182,28.185,0,170134,0.0,148.381378,159.44313,164.38649,178.272095,149.229721,147.69133,150.577698,0.930623,0.902637,0.832331,0.994315,1.004672,0.985414,0,4.77635e-08,4.77635e-08,5.82081e-10,0.0,0.0,0.0,75.82032,1.957013,8.21055e-06,104.633
case9_a_05,5,147972,14454,14454,1,r,1,0,10.237443,1,7210,104071,43901,70.332,147968,4,99.997,147946,26,99.982,133.777222,143.135391,154.567673,148.130432,148.249695,145.745026,148.829437,0.93462,0.865493,0.903104,0.902378,0.917885,0.898863,0,2.43916e-08,1.19939e-15,1.6489e-15,3.87983e-16,3.87983e-16,3.87983e-16,71.119583,1.881018,4.29357e-06,90.3569
t2d_q4_a_31,3,87025,9801,9801,0,r,1,0,8.879196,4,9,2724,84301,3.13,37488,49537,43.077,39177,47848,45.018,89.125473,89.5672,94.621567,100.372063,92.816803,90.509666,94.322685,0.995068,0.941915,0.887951,0.96023,0.984707,0.9449,0,3.97811e-08,5.45433e-12,2.13756e-10,5.78194e-10,5.78194e-10,5.78194e-10,45.488449,1.959299,9.24761e-06,99.2757
t2d_q9_a_24,3,87025,9801,9801,0,r,1,0,8.879196,4,9,10957,76068,12.591,18338,68687,21.072,18570,68455,21.339,89.131294,89.564926,96.493027,97.080032,91.652222,90.036224,94.128227,0.995158,0.923707,0.918122,0.972495,0.989949,0.946914,0,4.25052e-08,2.18329e-10,4.30553e-10,1.17988e-09,1.17988e-09,1.17988e-09,46.425472,1.919879,7.82896e-06,103.599
wm2,3,2942,207,260,0,r,1,0,14.21256,1,107,2426,516,82.461,1708,1234,58.056,155,2787,5.269,4.1864,4.654656,5.179392,4.863232,4.344992,4.316192,4.736128,0.899401,0.80828,0.860827,0.9635,0.969929,0.883929,0,3.93595e-08,7.3383e-09,2.61544e-10,5.70204e-09,5.70204e-09,5.70204e-09,3.709856,1.128453,6.61421e-06,46.7294
lhr04c,3,82682,4101,4101,0,r,1,0,20.161424,1,63,77547,5135,93.789,43423,39259,52.518,9754,72928,11.797,91.57827,99.530846,106.802979,101.334946,93.57869,92.615906,95.333244,0.920099,0.857451,0.903719,0.978623,0.988796,0.960612,0,4.19944e-08,2.88402e-08,4.90353e-10,1.13643e-08,1.13643e-08,1.13643e-08,46.3312,1.9766,7.95034e-06,127.247
bcsstm04,3,132,132,132,1,r,1,0,1.0,1,1,132,0,100.0,66,66,50.0,132,0,100.0,2.11472,2.179648,2.274912,2.282784,2.27248,2.220736,2.26224,0.970212,0.929583,0.926378,0.930578,0.952261,0.93479,0,4.27432e-08,4.27432e-08,0.0,4.27432e-08,4.27432e-08,4.27432e-08,2.940768,0.719105,3.21406e-06,39.1064
scsd8-2r_a_05,3,12010,550,3850,0,r,1,0,21.836364,10,24,8720,3290,72.606,0,12010,0.0,0,12010,0.0,12.468704,13.494976,15.553184,12.954656,12.570656,12.555264,12.936608,0.923952,0.801682,0.962488,0.99189,0.993106,0.963831,0,3.06311e-08,2.72428e-08,0.0,0.0,0.0,0.0,7.921984,1.573937,9.94819e-06,38.4165
t2d_q9_a_15,3,87025,9801,9801,0,r,1,0,8.879196,4,9,31261,55764,35.922,2503,84522,2.876,1272,85753,1.462,89.110367,89.668739,100.628349,93.411263,90.170753,88.773407,92.991997,0.993773,0.885539,0.953957,0.98824,1.003796,0.958258,0,4.69356e-08,1.92299e-09,3.14958e-10,6.41731e-10,6.41731e-10,6.41731e-10,46.090687,1.93337,8.01647e-06,95.4865
hvdc1,3,159981,24842,24842,0,r,1,0,6.43994,2,181,21111,138870,13.196,112831,47150,70.528,65705,94276,41.071,109.696068,119.560158,127.182655,131.501053,115.037025,112.417854,125.313347,0.917497,0.862508,0.834184,0.953572,0.975789,0.875374,0,4.58776e-08,1.23256e-12,1.03468e-10,1.52428e-10,1.52428e-10,1.52428e-10,65.832993,1.666278,6.06406e-06,208.11
cbuckle_g,5,514896,13681,13681,1,r,1,1069,37.635845,0,361,488411,26485,94.856,422019,92877,81.962,225916,288980,43.876,321.444,364.333344,376.307465,363.184723,323.212799,320.198181,345.421143,0.88228,0.854206,0.88507,0.994527,1.003891,0.930586,0,4.67283e-08,5.89368e-10,1.3497e-10,7.93551e-11,7.93551e-11,7.93551e-11,182.524857,1.761097,8.80899e-06,279.305
pd_b,3,6323,8081,12406,0,r,1,3710,0.782453,0,14,1193,5130,18.868,6174,149,97.644,6220,103,98.371,6.927392,7.680032,8.856512,8.318752,6.050496,5.827616,8.204736,0.902,0.782181,0.832744,1.14493,1.188718,0.844316,0,7.07426e-08,5.14294e-12,2.66799e-11,1.18266e-10,1.18266e-10,1.18266e-10,7.003648,0.989112,6.60073e-06,48.5548
flowmeter0_e,2,9669,9669,9669,1,r,1,0,1.0,1,1,9662,7,99.928,8789,880,90.899,9669,0,100.0,7.540736,8.000352,8.439488,9.914688,8.342656,8.376192,8.416864,0.942551,0.893506,0.760562,0.903877,0.900258,0.895908,0,4.81125e-08,4.62279e-08,1.7693e-12,4.81125e-08,4.81125e-08,4.81125e-08,7.239904,1.041552,3.95273e-06,40.4402
